ER53001,ER53002,ER53017,ER57482,ER58255
3,551,55,0,1
3,2786,43,5,1
3,1423,32,2,1
3,7251,27,2,1
3,4555,22,8,4
3,6986,20,8,4
3,627,57,0,1
3,6790,42,11,4
3,2625,35,3,4
3,1373,35,4,4
3,2890,32,3,4
3,2649,48,0,2
3,6531,28,2,2
3,748,27,6,2
3,2010,54,0,2
3,4335,46,3,2
3,4793,30,0,2
3,8440,27,2,1
3,8171,22,6,4
3,5433,54,6,1
3,7563,57,6,4
3,7026,25,6,4
3,1224,42,4,2
3,2145,20,4,2
3,3443,39,12,2
3,3551,56,1,2
3,6665,51,3,2
3,5654,42,0,4
3,6360,41,2,4
3,5420,38,1,4
3,4643,35,1,2
3,3186,34,9,4
3,4668,28,0,4
3,5569,29,4,2
3,2561,26,4,1
3,13,86,1,1
3,1273,51,0,1
3,3780,33,2,4
3,6624,60,4,2
3,5630,24,11,2
3,701,39,15,4
3,715,44,18,4
3,1282,59,0,2
3,5043,87,4,1
3,6663,48,2,2
3,5373,51,0,1
3,4649,59,0,3
3,5315,71,5,4
3,1078,49,0,2
3,934,32,12,2
3,1021,27,0,1
3,1836,26,10,2
3,440,73,6,1
3,383,57,2,2
3,801,33,4,4
3,6008,27,8,4
3,6563,58,3,4
3,2812,33,6,2
3,7667,30,4,2
3,7489,64,4,3
3,2548,74,2,2
3,525,55,0,2
3,2788,48,0,2
3,2966,47,13,4
3,2756,34,15,4
3,6995,29,0,4
3,4593,24,0,4
3,5639,59,2,3
3,9070,52,5,4
3,488,49,1,2
3,6945,27,8,4
3,5405,33,0,4
3,1704,59,2,2
3,1406,66,0,1
3,8686,45,0,2
3,5835,35,7,2
3,5144,34,0,1
3,4582,36,4,2
3,8247,54,0,1
3,7714,23,6,4
3,8923,35,7,2
3,8917,35,4,4
3,5211,34,4,1
3,213,61,0,2
3,791,58,0,2
3,418,55,0,2
3,96,51,6,2
3,519,49,4,2
3,277,23,4,2
3,218,24,3,2
3,56,68,9,1
3,1959,74,6,1
3,6030,52,2,1
3,2475,30,5,2
3,7881,23,0,2
3,2570,34,16,2
3,6281,61,11,1
3,2605,45,2,2
3,1907,65,0,3
3,2800,31,9,4
3,8087,41,0,4
3,169,84,3,2
3,317,61,0,2
3,104,60,2,2
3,405,57,0,2
3,659,53,1,2
3,344,48,6,2
3,585,46,5,2
3,704,34,9,2
3,556,33,0,2
3,1003,37,0,1
3,3362,29,5,2
3,614,28,1,2
3,4524,27,2,2
3,1062,26,8,2
3,4847,28,6,2
3,1610,27,12,4
3,710,53,1,3
3,8447,29,22,4
3,2248,28,10,4
3,2091,27,1,4
3,3008,32,0,1
3,987,33,1,1
3,608,32,4,1
3,1807,27,6,3
3,937,40,5,1
3,1232,28,6,4
3,2398,33,8,4
3,2160,34,23,4
3,1829,60,16,2
3,8660,33,10,2
3,8600,62,4,4
3,6461,58,2,2
3,8726,34,0,4
3,3168,58,5,1
3,8722,22,5,2
3,8006,31,5,1
3,6519,59,10,2
3,3466,40,13,4
3,8594,46,99,4
3,5194,26,4,4
3,2947,51,4,2
3,1797,49,0,2
3,1917,48,0,4
3,3570,30,2,1
3,8078,22,0,2
3,4906,58,9,2
3,9018,41,8,4
3,4956,25,2,2
3,2074,41,1,2
3,6721,52,2,4
3,1859,57,18,2
3,6787,42,4,2
3,4500,28,5,2
3,6937,25,0,4
3,7377,34,4,1
3,1026,32,6,2
3,3235,35,6,2
3,4069,75,1,4
3,4034,68,10,2
3,5026,37,0,1
3,5259,34,2,4
3,4467,31,4,1
3,3883,58,10,4
3,5236,45,1,2
3,3193,73,4,2
3,5124,48,3,2
3,8468,43,4,2
3,1695,32,2,3
3,490,29,4,4
3,929,27,4,4
3,2541,39,1,4
3,1916,53,0,3
3,4451,51,0,1
3,1061,58,0,2
3,2202,61,0,1
3,8950,53,2,4
3,5033,25,1,4
3,6275,25,3,4
3,8806,23,5,4
3,5595,31,0,3
3,723,72,99,4
3,7417,22,4,4
3,3450,24,13,4
3,9089,35,8,4
3,7181,55,0,4
3,2205,79,2,1
3,4431,59,8,2
3,1949,32,4,4
3,8657,32,4,4
3,2370,83,4,4
3,2600,58,2,4
3,8794,76,99,4
3,2763,50,0,2
3,8663,42,0,4
3,1354,48,12,2
3,3790,40,15,4
3,682,31,6,2
3,4018,24,9,4
3,4005,53,14,3
3,8962,59,5,1
3,2320,48,0,4
3,4515,36,1,2
3,2686,31,0,2
3,4979,30,2,4
3,8900,29,0,2
3,536,60,0,1
3,4761,53,2,1
3,7696,24,2,4
3,4653,31,6,3
3,8639,61,0,4
3,231,49,2,1
3,5035,41,0,4
3,8368,24,7,4
3,2665,21,0,4
3,8117,65,0,1
3,1327,27,0,3
3,8943,31,2,1
3,7243,37,5,1
3,5410,47,0,4
3,5089,43,8,2
3,1039,51,12,2
3,331,52,2,4
3,7530,48,6,2
3,7244,30,0,4
3,1118,51,4,1
3,3192,53,16,2
3,2817,38,0,4
3,484,81,4,4
3,2790,63,4,4
3,2946,44,7,4
3,3082,40,0,4
3,3367,24,5,4
3,3846,18,4,1
3,7958,25,2,2
3,1752,23,14,2
3,2690,22,3,4
3,57,84,6,2
3,22,65,0,2
3,7978,63,2,4
3,514,61,0,3
3,2716,42,6,4
3,749,38,4,2
3,1468,37,1,2
3,4838,37,5,2
3,391,43,0,2
3,313,29,9,2
3,263,30,2,2
3,419,23,6,2
3,233,35,0,2
3,7772,57,0,4
3,770,51,4,2
3,8753,23,6,4
3,3563,27,7,4
3,2930,45,6,2
3,2244,26,8,1
3,2265,25,6,4
3,2377,50,9,4
3,7255,43,8,4
3,1554,24,4,4
3,1149,87,0,2
3,3240,47,1,1
3,243,59,8,2
3,2208,28,16,2
3,6501,34,0,4
3,2899,28,0,4
3,6471,24,10,2
3,4816,56,0,4
3,6467,48,4,2
3,389,56,2,4
3,2182,69,2,1
3,1368,73,0,2
3,694,49,1,2
3,8144,44,0,4
3,5004,86,0,4
3,8086,29,2,4
3,8077,43,0,4
3,7452,53,8,4
3,7637,23,4,4
3,2249,63,14,2
3,8390,36,24,4
3,461,43,1,2
3,8252,53,7,4
3,8692,81,99,4
3,7837,56,3,2
3,3894,30,0,4
3,8140,26,0,3
3,878,47,1,2
3,1515,44,1,2
3,925,52,0,2
3,8293,89,99,4
3,1486,64,0,2
3,1898,63,8,4
3,1019,53,12,2
3,1105,58,4,4
3,1802,42,1,4
3,1391,42,4,4
3,4763,32,2,2
3,4033,30,0,4
3,1141,30,9,2
3,2655,28,6,2
3,1345,26,21,4
3,4090,22,15,4
3,1818,44,0,2
3,8445,40,6,4
3,930,63,0,1
3,1227,28,0,2
3,1882,44,2,2
3,1711,36,8,2
3,8887,35,8,1
3,4691,28,3,4
3,2558,26,6,4
3,5832,23,0,2
3,6412,21,6,4
3,4510,37,0,4
3,3191,33,0,4
3,2749,44,6,1
3,8209,70,3,3
3,2993,46,5,2
3,535,51,5,4
3,1924,35,2,1
3,949,35,15,4
3,6880,43,12,4
3,6457,22,0,2
3,6918,20,8,4
3,2807,79,4,1
3,6291,37,1,2
3,6504,51,6,4
3,6227,26,4,4
3,1301,52,0,4
3,4737,54,0,4
3,3396,51,4,2
3,3143,52,0,4
3,9053,26,5,4
3,1772,57,0,1
3,7108,32,0,4
3,6900,46,4,4
3,1190,43,19,2
3,8322,26,9,4
3,7522,21,4,2
3,7626,25,4,4
3,6399,62,0,1
3,4559,42,4,2
3,4045,39,0,2
3,5438,25,4,3
3,3607,34,6,3
3,4571,24,2,1
3,2460,60,6,2
3,1442,58,16,4
3,1736,36,20,4
3,2914,37,0,4
3,1525,33,6,2
3,1712,25,1,4
3,6840,23,18,2
3,112,69,0,2
3,3460,64,0,2
3,3535,49,1,2
3,2603,45,0,1
3,775,46,0,2
3,6403,50,0,4
3,236,58,0,2
3,871,53,2,1
3,819,51,0,1
3,6383,49,0,2
3,4580,35,6,2
3,831,35,7,2
3,2497,31,2,2
3,291,60,8,2
3,151,57,5,2
3,382,49,8,2
3,232,56,9,2
3,613,36,0,2
3,7420,35,2,4
3,4790,33,4,4
3,7453,29,0,3
3,7376,26,4,4
3,251,49,8,1
3,2195,56,0,2
3,2165,48,0,2
3,1349,30,99,4
3,2095,61,8,2
3,903,42,5,2
3,3872,44,8,4
3,8435,45,5,1
3,1314,55,0,2
3,2642,26,2,1
3,4875,42,1,2
3,5075,30,2,4
3,5155,59,0,4
3,4592,49,5,4
3,5324,33,6,4
3,1355,29,14,2
3,8708,27,2,4
3,7756,70,8,2
3,958,39,24,4
3,1133,22,0,2
3,690,56,1,1
3,4135,59,0,2
3,5497,54,4,2
3,3991,53,6,2
3,3004,48,0,2
3,2583,50,0,4
3,8582,44,2,2
3,8623,25,2,4
3,4125,60,0,2
3,3986,52,7,2
3,4163,32,4,2
3,5014,28,1,2
3,4112,55,0,4
3,2114,51,0,2
3,1990,50,14,2
3,3346,30,2,4
3,3758,27,0,1
3,2036,25,3,2
3,2457,23,0,4
3,4290,30,1,2
3,5801,20,8,2
3,3021,88,0,4
3,5441,47,2,4
3,2813,32,4,4
3,6911,21,5,4
3,6701,23,3,3
3,7075,43,3,4
3,7754,42,2,1
3,6468,21,6,4
3,6423,36,2,1
3,3256,34,8,2
3,3226,25,1,2
3,4202,48,0,3
3,6817,63,4,2
3,7925,60,2,4
3,5600,57,0,4
3,5040,48,18,4
3,5510,37,9,2
3,6875,36,18,2
3,6822,29,10,4
3,5171,27,0,1
3,6437,21,4,2
3,5736,54,4,2
3,5157,42,3,1
3,6762,54,0,4
3,5533,46,6,1
3,5880,40,4,4
3,8916,26,3,4
3,6673,22,4,2
3,6730,21,6,4
3,6438,27,0,4
3,8979,19,9,2
3,8960,41,0,2
3,2045,49,0,2
3,7996,42,0,1
3,3523,27,21,2
3,2259,25,8,4
3,2512,21,3,4
3,3899,21,13,4
3,4380,50,6,4
3,3841,21,1,4
3,2058,58,8,4
3,3698,40,14,4
3,2387,36,7,4
3,2137,67,0,4
3,2093,34,6,2
3,1315,65,0,2
3,4356,61,6,4
3,100,59,4,4
3,242,54,0,2
3,510,51,5,2
3,661,48,1,4
3,3917,34,4,2
3,826,33,0,1
3,1022,30,13,2
3,868,27,10,2
3,7258,27,1,4
3,5323,27,0,4
3,3261,21,13,2
3,809,58,11,1
3,3885,62,4,1
3,1658,28,3,2
3,4768,30,16,4
3,4324,30,9,4
3,3244,51,0,2
3,5109,33,5,4
3,5059,66,3,4
3,2760,49,4,4
3,532,68,0,1
3,6119,77,0,4
3,1202,59,6,2
3,1799,58,2,4
3,4066,53,8,2
3,7755,48,0,4
3,1152,36,6,4
3,6234,33,7,4
3,3331,29,2,1
3,1156,28,10,2
3,1500,26,6,2
3,8781,24,0,4
3,2162,22,0,2
3,3524,19,0,2
3,4253,37,0,4
3,1550,41,10,1
3,2221,44,10,1
3,4363,48,0,4
3,6148,40,8,4
3,2099,22,12,2
3,5182,21,6,4
3,842,27,5,4
3,2525,32,3,4
3,5616,58,4,4
3,7195,52,11,4
3,9026,54,0,4
3,3805,35,4,2
3,6408,32,6,4
3,3662,30,0,2
3,8404,29,12,4
3,8025,27,0,4
3,8303,26,2,4
3,8402,39,9,1
3,5131,45,4,2
3,2393,58,9,1
3,8307,32,4,4
3,8023,46,5,1
3,8571,24,4,4
3,1593,40,12,1
3,5142,76,4,4
3,2844,58,19,4
3,2970,62,2,2
3,6878,61,99,4
3,2388,57,0,2
3,5156,36,0,2
3,6861,28,2,4
3,6225,49,16,4
3,1375,30,9,4
3,6334,28,0,4
3,8598,27,99,4
3,8820,25,13,4
3,8816,22,8,4
3,8606,20,0,4
3,6153,61,0,2
3,8482,52,99,4
3,5391,47,3,2
3,4346,46,0,4
3,6446,40,6,2
3,8476,28,2,4
3,8256,24,2,4
3,3718,22,15,2
3,4341,20,7,4
3,3692,45,0,1
3,1230,54,16,4
3,1304,52,2,4
3,1004,50,17,2
3,8279,28,9,4
3,1069,26,9,2
3,8881,24,2,4
3,3128,57,0,2
3,3835,32,1,1
3,1393,29,1,3
3,5086,84,99,4
3,8254,55,2,4
3,4948,54,0,1
3,3500,53,0,4
3,6207,29,0,4
3,1157,59,1,4
3,5933,69,0,2
3,8049,48,1,4
3,8425,32,0,4
3,9096,26,99,2
3,7987,50,4,2
3,7506,22,11,2
3,235,63,99,1
3,312,58,0,2
3,5076,44,0,2
3,7777,41,4,2
3,7823,37,0,4
3,8780,25,4,4
3,5083,22,0,2
3,4138,38,0,1
3,2987,62,2,1
3,407,81,1,2
3,3113,61,5,2
3,6400,59,0,2
3,8975,30,4,4
3,503,65,0,3
3,4821,57,2,2
3,6626,48,6,2
3,8377,42,1,4
3,8813,38,0,4
3,4673,38,6,4
3,8811,40,2,4
3,3727,33,6,4
3,202,62,4,1
3,8835,35,5,4
3,8618,39,0,4
3,5241,41,0,1
3,1648,71,0,1
3,5614,57,0,4
3,5560,51,4,2
3,2994,48,0,2
3,3205,46,4,4
3,5546,49,8,4
3,3784,38,4,4
3,6144,25,5,2
3,2508,62,8,4
3,1193,57,4,1
3,1330,63,8,1
3,7293,41,2,2
3,3232,26,2,4
3,3997,59,1,4
3,7017,58,3,3
3,1689,56,0,1
3,6309,53,3,2
3,5635,52,0,1
3,5481,50,5,2
3,5780,49,1,2
3,8210,43,6,4
3,6964,38,1,2
3,5720,37,1,1
3,3070,37,1,2
3,5603,29,0,4
3,6298,28,1,2
3,4074,26,5,2
3,7399,33,3,4
3,7227,31,2,4
3,6533,66,0,3
3,7914,65,7,1
3,6080,35,0,2
3,8258,49,3,4
3,5884,27,2,1
3,7072,29,0,2
3,7142,25,0,2
3,6236,39,0,3
3,4358,52,8,2
3,7886,41,0,1
3,7408,28,0,2
3,7759,19,3,4
3,8877,41,12,4
3,3258,56,3,1
3,2346,66,18,1
3,7011,42,0,2
3,5601,23,12,4
3,3863,46,2,1
3,3628,20,4,2
3,1810,50,0,3
3,5253,62,11,1
3,4427,49,4,4
3,1857,49,9,4
3,7174,31,2,4
3,2276,25,4,4
3,5313,27,3,2
3,6182,25,0,4
3,6196,24,4,4
3,1692,66,1,2
3,6780,44,0,1
3,787,59,1,4
3,1132,56,11,2
3,261,33,6,4
3,1755,66,0,2
3,7939,47,1,4
3,8575,27,0,2
3,1679,25,4,2
3,2405,32,0,2
3,9068,49,2,4
3,6326,57,0,2
3,6610,38,16,2
3,7860,33,6,4
3,3620,53,8,2
3,5195,46,9,2
3,4823,45,99,4
3,5064,23,6,2
3,9034,22,4,4
3,5925,49,2,2
3,8407,35,2,1
3,5030,90,99,4
3,4312,63,0,4
3,8888,62,12,2
3,6364,58,9,2
3,2882,54,6,2
3,5816,53,4,2
3,8387,52,1,2
3,2964,48,10,2
3,6741,36,3,2
3,4378,34,0,2
3,6486,27,0,2
3,4680,26,5,4
3,2075,26,16,4
3,5689,25,11,4
3,6256,25,8,4
3,3053,57,8,1
3,6189,51,2,1
3,5681,48,0,4
3,5221,60,2,1
3,2158,53,5,1
3,6750,33,0,1
3,3567,62,8,2
3,9014,51,0,2
3,2976,45,2,2
3,2991,32,0,4
3,6427,31,2,3
3,3299,27,1,4
3,8812,28,10,3
3,8849,24,1,2
3,3023,24,0,2
3,7811,52,0,4
3,4470,37,2,2
3,5936,28,6,4
3,3224,33,1,1
3,6039,32,10,4
3,4369,27,7,4
3,3760,65,1,4
3,5286,67,0,4
3,3588,64,2,4
3,3942,49,4,2
3,8527,45,1,4
3,5912,37,4,4
3,8260,36,0,2
3,4799,33,2,2
3,4962,31,7,4
3,4142,60,0,1
3,6480,44,2,4
3,6608,44,0,4
3,4583,70,1,1
3,7183,46,1,4
3,8328,37,5,2
3,5159,78,7,2
3,5153,54,12,4
3,7574,45,4,2
3,3467,34,2,1
3,4848,35,2,4
3,2992,33,7,3
3,6661,26,4,2
3,4350,54,0,4
3,5400,76,0,2
3,7426,57,0,2
3,5198,53,0,1
3,5547,51,10,1
3,5690,48,0,2
3,6483,45,0,2
3,8442,31,0,4
3,5873,24,6,4
3,5944,49,6,1
3,4991,31,9,1
3,7650,84,99,4
3,6041,55,0,4
3,3674,53,7,2
3,4260,50,4,2
3,8591,48,0,4
3,7832,36,4,4
3,6114,34,0,2
3,5750,34,4,4
3,5994,31,0,4
3,6620,32,8,2
3,6484,33,5,4
3,6028,31,7,4
3,601,29,13,2
3,8397,29,2,4
3,6407,25,3,2
3,7337,27,2,2
3,5895,29,0,2
3,8472,35,2,4
3,8429,39,10,4
3,6016,64,2,2
3,7457,32,5,3
3,5887,21,6,4
3,3754,60,0,1
3,4935,46,5,4
3,2676,31,10,2
3,5800,53,0,4
3,8326,33,0,1
3,5542,28,12,4
3,3301,27,6,2
3,5536,25,4,4
3,5740,25,4,4
3,4187,24,0,4
3,3830,22,8,4
3,8327,21,10,4
3,6442,20,6,4
3,3144,27,12,2
3,3642,83,5,2
3,3932,41,0,4
3,1863,63,0,2
3,1042,60,5,2
3,3779,47,5,4
3,2473,40,0,4
3,8113,43,4,2
3,4980,24,4,2
3,4552,33,4,2
3,1979,68,1,3
3,4597,58,3,2
3,4765,29,4,4
3,4909,28,0,1
3,3682,60,1,2
3,4288,34,0,2
3,6179,27,8,4
3,8345,43,4,4
3,3404,34,1,3
3,2543,60,21,4
3,8495,37,14,4
3,4987,22,12,4
3,5665,33,3,4
3,2476,30,7,4
3,2270,56,0,4
3,3487,30,1,4
3,8392,28,6,4
3,5902,64,6,1
3,4708,57,0,2
3,6972,26,0,4
3,5940,63,0,1
3,5445,34,6,4
3,8107,50,8,2
3,8274,27,3,2
3,7968,24,6,2
3,8022,22,6,4
3,2340,23,2,4
3,8184,33,5,4
3,8824,32,1,2
3,1992,41,0,1
3,3325,28,0,2
3,4243,37,0,2
3,7015,23,5,1
3,6330,54,2,2
3,3999,30,8,1
3,7593,37,4,4
3,8129,33,99,4
3,4690,27,4,2
3,8135,16,0,4
3,2130,42,8,1
3,2911,72,0,1
3,3175,76,4,2
3,1147,61,1,2
3,788,57,0,1
3,4244,29,6,2
3,6474,28,0,4
3,4478,59,4,2
3,4469,40,4,2
3,4424,22,0,2
3,7032,19,10,4
3,4544,79,0,1
3,6532,41,0,2
3,5232,47,0,4
3,4701,50,0,2
3,4686,43,2,2
3,5652,26,4,4
3,5366,29,6,1
3,5922,33,7,2
3,4669,45,8,2
3,7027,49,0,1
3,1732,24,3,4
3,5888,33,6,1
3,3618,23,4,2
3,3900,38,17,4
3,6361,34,12,4
3,4043,32,4,2
3,1911,28,11,2
3,1326,55,0,4
3,2186,50,7,2
3,6228,37,2,4
3,4485,31,8,4
3,2866,29,2,2
3,3776,27,9,2
3,5908,22,0,4
3,3562,25,0,2
3,3995,23,2,2
3,511,54,2,1
3,852,59,0,1
3,7743,41,2,3
3,6246,65,0,2
3,2919,62,3,2
3,2870,59,2,2
3,7335,56,3,4
3,7705,52,2,2
3,2937,47,0,2
3,6328,68,1,2
3,5377,36,5,4
3,7621,30,8,4
3,6258,21,2,4
3,2846,39,6,1
3,8785,43,2,4
3,3595,54,0,2
3,3956,49,0,1
3,7038,47,7,4
3,7141,34,2,1
3,4705,35,0,1
3,3298,75,99,4
3,8232,61,9,3
3,8194,59,0,2
3,1538,55,17,2
3,7261,52,2,2
3,7209,38,7,2
3,4306,40,4,2
3,3730,37,0,2
3,7703,35,8,2
3,5808,32,5,4
3,8485,29,5,4
3,8403,27,0,4
3,1351,36,6,2
3,7474,21,9,2
3,7702,42,0,2
3,4283,27,6,2
3,3250,23,11,2
3,7919,31,5,2
3,2710,42,2,2
3,387,62,0,3
3,3033,52,0,1
3,2935,51,2,1
3,314,50,7,2
3,1756,49,2,1
3,2718,46,4,2
3,1523,25,4,1
3,338,23,2,2
3,1475,22,0,2
3,4133,28,11,2
3,3786,32,0,4
3,7469,53,0,4
3,3641,55,3,2
3,3177,34,3,4
3,2667,86,0,4
3,3748,62,1,2
3,4638,60,18,2
3,8323,52,0,2
3,3764,39,4,4
3,5139,41,3,4
3,7644,33,14,2
3,3947,27,0,2
3,8398,22,2,4
3,7952,45,4,4
3,3259,23,9,4
3,2607,46,14,4
3,2685,30,4,4
3,4026,23,5,2
3,6852,67,0,2
3,2180,65,0,2
3,6650,55,0,2
3,3355,49,8,2
3,3844,29,5,2
3,4792,34,5,4
3,2369,24,0,4
3,412,79,0,4
3,5962,70,0,4
3,3203,55,0,2
3,4128,35,3,2
3,4449,27,5,4
3,4409,39,6,4
3,6117,28,2,2
3,120,64,1,1
3,5054,70,14,2
3,5712,33,2,2
3,5860,30,0,2
3,6388,26,7,2
3,5798,31,4,2
3,8985,53,1,4
3,2294,83,99,4
3,6794,55,0,4
3,5106,31,4,2
3,4145,29,13,4
3,5000,28,4,2
3,6136,26,10,2
3,8859,22,8,1
3,2372,19,0,2
3,7826,29,5,1
3,693,37,5,4
3,2608,51,0,4
3,8827,38,2,4
3,3002,36,1,4
3,4525,35,3,4
3,4732,30,8,3
3,4989,29,2,4
3,4629,63,2,4
3,3889,40,4,4
3,3814,47,2,4
3,3315,54,4,4
3,8338,28,1,4
3,8973,46,2,2
3,1358,65,0,3
3,1474,41,0,4
3,8689,33,0,4
3,2997,31,0,4
3,1268,71,4,2
3,4612,75,0,4
3,8009,26,14,2
3,5492,54,0,4
3,2791,23,0,4
3,5283,29,0,1
3,4605,51,0,3
3,784,70,0,1
3,8296,45,4,1
3,3749,38,1,1
3,846,65,2,2
3,1396,42,6,2
3,3625,53,0,2
3,9041,41,3,4
3,5100,54,0,3
3,3465,31,4,4
3,3536,25,6,2
3,4025,23,7,2
3,3300,54,20,1
3,3276,53,13,2
3,3930,35,0,2
3,3664,32,6,2
3,3992,29,8,4
3,3202,55,3,2
3,89,25,2,2
3,6321,25,6,4
3,7224,77,0,2
3,4405,60,13,1
3,4303,58,0,2
3,4551,55,4,2
3,5567,52,0,2
3,4418,46,4,2
3,4496,45,0,4
3,5812,42,6,2
3,5637,37,4,2
3,4503,30,7,3
3,7858,26,7,4
3,5845,23,6,4
3,7661,21,0,4
3,4714,50,17,1
3,5010,34,2,3
3,9097,23,99,3
3,4941,33,7,1
3,1840,66,0,2
3,1064,58,6,2
3,1461,52,0,2
3,7711,33,5,4
3,8704,28,3,4
3,2537,26,2,1
3,8586,44,14,2
3,8098,42,0,4
3,7654,39,0,2
3,3345,43,2,4
3,6933,36,0,2
3,7627,27,1,4
3,3211,64,4,1
3,4159,24,3,4
3,5190,44,6,4
3,3316,74,9,1
3,6589,31,2,4
3,5412,28,3,1
3,2925,52,0,1
3,366,52,13,4
3,308,51,5,2
3,9098,26,99,2
3,669,56,0,2
3,3291,61,5,2
3,709,59,3,2
3,1059,55,0,2
3,3394,52,3,1
3,5544,49,0,4
3,1196,29,3,2
3,3746,27,5,4
3,6672,32,8,4
3,721,52,6,4
3,8942,45,3,4
3,4107,32,8,4
3,6770,30,1,2
3,5790,27,1,2
3,4825,55,4,4
3,7000,35,0,1
3,7733,35,1,4
3,2556,67,5,1
3,2282,40,2,2
3,1321,36,0,2
3,994,28,2,2
3,4072,50,1,2
3,5938,20,0,4
3,6944,37,5,1
3,5996,66,0,2
3,6869,63,99,2
3,5564,61,1,2
3,5490,57,0,2
3,7434,41,8,2
3,5455,51,2,2
3,6935,59,0,4
3,7550,34,4,2
3,6096,41,0,1
3,6586,39,0,2
3,1388,60,0,2
3,793,57,0,2
3,952,43,2,2
3,841,30,0,1
3,4922,45,4,1
3,1653,95,99,4
3,193,79,12,2
3,1727,66,12,4
3,7284,48,0,2
3,6475,39,2,4
3,2560,33,12,2
3,7059,31,6,4
3,7161,26,4,4
3,3473,29,4,2
3,2596,52,1,4
3,5218,68,0,2
3,7767,61,0,2
3,4869,46,2,4
3,2547,52,2,1
3,3538,61,18,4
3,5018,45,0,4
3,2482,38,2,1
3,6053,46,11,2
3,1739,24,4,2
3,3095,41,15,3
3,648,61,0,2
3,7818,32,2,4
3,4851,34,5,4
3,8272,20,7,2
3,3486,59,9,1
3,3456,37,5,4
3,6009,24,2,1
3,7618,89,99,4
3,7846,69,0,4
3,6828,65,0,2
3,5923,48,4,2
3,7764,30,17,4
3,6603,28,7,2
3,6921,25,2,2
3,3821,61,4,2
3,5087,43,0,2
3,3745,41,0,2
3,5330,36,0,1
3,4939,25,5,2
3,5999,31,5,4
3,611,55,0,2
3,3136,26,18,4
3,2723,25,4,2
3,670,79,0,4
3,2332,42,6,4
3,5612,49,1,2
3,6760,28,0,2
3,4999,33,0,2
3,4835,29,0,1
3,7159,27,0,4
3,4361,55,1,2
3,4696,51,8,2
3,3811,49,6,2
3,3793,43,0,2
3,4726,29,22,2
3,4751,26,2,2
3,6594,23,0,4
3,4841,21,7,2
3,3412,37,4,2
3,3733,21,0,2
3,7771,69,2,4
3,2231,61,0,1
3,7932,63,5,4
3,8235,38,11,4
3,2024,34,0,2
3,6014,29,4,1
3,1997,53,2,1
3,2185,57,4,2
3,2328,20,2,4
3,8358,59,0,2
3,2382,36,0,4
3,885,57,0,4
3,1950,27,6,1
3,6045,59,0,2
3,7862,56,6,2
3,3363,48,0,2
3,7840,29,4,4
3,4777,21,3,4
3,4736,18,0,4
3,2371,58,4,1
3,5491,34,1,2
3,6340,87,0,2
3,7037,55,4,2
3,7900,25,8,4
3,6122,73,4,4
3,3739,52,5,4
3,3907,47,0,4
3,5662,51,2,2
3,7314,50,0,4
3,7018,29,6,4
3,8499,22,99,4
3,2948,47,4,4
3,8394,51,5,4
3,8036,24,6,4
3,352,54,0,2
3,8595,24,7,4
3,3774,22,4,4
3,4808,61,13,2
3,4730,40,20,4
3,8983,20,2,4
3,4729,64,11,1
3,2338,60,0,1
3,7008,55,4,1
3,3566,39,6,3
3,609,37,0,4
3,167,33,14,4
3,3447,33,4,4
3,4263,32,0,1
3,2824,29,6,1
3,77,27,0,2
3,5342,26,16,2
3,3238,23,15,2
3,5959,28,12,4
3,7745,36,15,4
3,4365,26,0,3
3,2204,28,6,1
3,706,54,0,2
3,1236,31,0,4
3,2589,32,7,4
3,1861,49,2,4
3,4000,58,0,4
3,6660,52,99,2
3,3150,51,0,2
3,2979,35,0,4
3,1820,33,6,4
3,3166,30,2,4
3,7731,29,5,4
3,504,28,0,4
3,3710,53,0,2
3,3352,38,6,2
3,3605,61,4,4
3,1416,32,3,4
3,7357,33,6,2
3,1581,40,0,4
3,5406,84,99,4
3,1738,53,1,1
3,150,63,4,2
3,1137,59,6,2
3,1938,56,2,2
3,838,55,12,1
3,6957,52,6,1
3,2025,50,4,4
3,5574,45,6,4
3,8264,38,0,4
3,718,41,99,2
3,1768,34,10,4
3,6315,33,6,4
3,1362,31,5,4
3,3075,43,0,2
3,2330,28,8,1
3,4399,26,5,4
3,8905,26,0,3
3,8894,25,6,4
3,828,40,3,4
3,2787,31,0,1
3,4422,34,5,4
3,326,69,7,1
3,1025,29,9,2
3,1484,28,7,2
3,2630,25,2,4
3,6390,24,2,4
3,3196,36,3,2
3,6562,29,3,1
3,9101,46,99,4
3,2125,25,3,3
3,8545,49,13,4
3,1625,46,0,2
3,4273,58,0,4
3,1817,56,2,2
3,3359,55,6,4
3,8529,42,0,4
3,3901,38,4,4
3,2845,53,0,4
3,8882,22,2,4
3,8309,47,0,4
3,2709,33,2,1
3,8479,52,0,4
3,4389,32,1,1
3,5632,55,4,2
3,3101,52,4,1
3,6270,51,2,4
3,4307,48,2,2
3,7107,31,9,2
3,5961,83,0,2
3,4351,57,1,2
3,5217,56,1,4
3,982,38,5,2
3,1312,39,2,4
3,6392,33,6,4
3,7737,39,1,4
3,5976,34,17,4
3,5592,25,6,4
3,2754,45,0,4
3,4943,29,3,3
3,3801,63,0,3
3,7076,58,10,4
3,6243,54,0,4
3,8162,51,0,4
3,7349,35,6,4
3,5724,29,3,2
3,8511,26,1,4
3,8937,33,10,4
3,3572,43,4,4
